Trial 67 finished with values: [25.080413341522217, 1.0] and parameters: {'resnet2d_inplanes_0': 39, 'resnet3d_inplanes_0': 32, 'resnet2d_inplanes_1': 49, 'resnet3d_inplanes_1': 29, 'resnet2d_inplanes_2': 64, 'resnet3d_inplanes_2': 20, 'optimizer': 'RMSprop', 'lr': 0.015758060990048294, 'weight_decay': 2.674083235550174e-06, 'batch_size': 5}. 
Trial 68 finished with values: [9.73436415195465, 0.7822880297899246] and parameters: {'resnet2d_inplanes_0': 36, 'resnet3d_inplanes_0': 25, 'resnet2d_inplanes_1': 50, 'resnet3d_inplanes_1': 29, 'resnet2d_inplanes_2': 32, 'resnet3d_inplanes_2': 28, 'optimizer': 'RMSprop', 'lr': 1.4289468591608565e-05, 'weight_decay': 0.0013941205906786627, 'batch_size': 5}. 
Trial 69 finished with values: [11.07496166229248, 0.8263616263866425] and parameters: {'resnet2d_inplanes_0': 39, 'resnet3d_inplanes_0': 31, 'resnet2d_inplanes_1': 49, 'resnet3d_inplanes_1': 18, 'resnet2d_inplanes_2': 37, 'resnet3d_inplanes_2': 20, 'optimizer': 'Adam', 'lr': 4.181710526582624e-05, 'weight_decay': 0.0041904770765763015, 'batch_size': 5}. 
Trial 70 finished with values: [9.663864517211914, 0.7709791898727417] and parameters: {'resnet2d_inplanes_0': 61, 'resnet3d_inplanes_0': 24, 'resnet2d_inplanes_1': 32, 'resnet3d_inplanes_1': 25, 'resnet2d_inplanes_2': 64, 'resnet3d_inplanes_2': 23, 'optimizer': 'Adam', 'lr': 7.128790478344418e-05, 'weight_decay': 0.0003697001805664927, 'batch_size': 3}. 
Trial 71 finished with values: [10.089747548103333, 0.8131196647882462] and parameters: {'resnet2d_inplanes_0': 52, 'resnet3d_inplanes_0': 16, 'resnet2d_inplanes_1': 48, 'resnet3d_inplanes_1': 20, 'resnet2d_inplanes_2': 60, 'resnet3d_inplanes_2': 16, 'optimizer': 'Adam', 'lr': 0.0011516648502399862, 'weight_decay': 0.0004455048522935195, 'batch_size': 5}. 
Trial 72 finished with values: [10.58753719329834, 0.8165269613265991] and parameters: {'resnet2d_inplanes_0': 52, 'resnet3d_inplanes_0': 20, 'resnet2d_inplanes_1': 42, 'resnet3d_inplanes_1': 28, 'resnet2d_inplanes_2': 56, 'resnet3d_inplanes_2': 22, 'optimizer': 'Adam', 'lr': 0.013506579943797555, 'weight_decay': 2.0987543377934403e-06, 'batch_size': 3}. 
Trial 73 finished with values: [9.36325192451477, 0.768861398100853] and parameters: {'resnet2d_inplanes_0': 42, 'resnet3d_inplanes_0': 16, 'resnet2d_inplanes_1': 49, 'resnet3d_inplanes_1': 20, 'resnet2d_inplanes_2': 58, 'resnet3d_inplanes_2': 20, 'optimizer': 'Adam', 'lr': 0.0005683303703095466, 'weight_decay': 0.0004455048522935195, 'batch_size': 5}. 
Trial 74 finished with values: [25.8231075831822, 1.0] and parameters: {'resnet2d_inplanes_0': 48, 'resnet3d_inplanes_0': 22, 'resnet2d_inplanes_1': 51, 'resnet3d_inplanes_1': 27, 'resnet2d_inplanes_2': 32, 'resnet3d_inplanes_2': 25, 'optimizer': 'RMSprop', 'lr': 0.04026038951696784, 'weight_decay': 4.474308813764254e-05, 'batch_size': 2}. 
Trial 75 finished with values: [7.17901747567313, 0.7207528948783875] and parameters: {'resnet2d_inplanes_0': 36, 'resnet3d_inplanes_0': 28, 'resnet2d_inplanes_1': 49, 'resnet3d_inplanes_1': 18, 'resnet2d_inplanes_2': 37, 'resnet3d_inplanes_2': 27, 'optimizer': 'RMSprop', 'lr': 6.330615562006416e-05, 'weight_decay': 0.0011278559366477829, 'batch_size': 2}. 
Trial 76 finished with values: [11.058601447514125, 0.870010427066258] and parameters: {'resnet2d_inplanes_0': 61, 'resnet3d_inplanes_0': 29, 'resnet2d_inplanes_1': 32, 'resnet3d_inplanes_1': 22, 'resnet2d_inplanes_2': 46, 'resnet3d_inplanes_2': 29, 'optimizer': 'Adam', 'lr': 0.058308261280741285, 'weight_decay': 2.8278279315570008e-05, 'batch_size': 2}. 
Trial 77 finished with values: [9.216734647750854, 0.788960412144661] and parameters: {'resnet2d_inplanes_0': 49, 'resnet3d_inplanes_0': 20, 'resnet2d_inplanes_1': 36, 'resnet3d_inplanes_1': 17, 'resnet2d_inplanes_2': 61, 'resnet3d_inplanes_2': 25, 'optimizer': 'Adam', 'lr': 0.0008882136680866258, 'weight_decay': 0.00041412711575945576, 'batch_size': 5}. 
Trial 78 finished with values: [9.529143571853638, 0.8088420182466507] and parameters: {'resnet2d_inplanes_0': 39, 'resnet3d_inplanes_0': 16, 'resnet2d_inplanes_1': 59, 'resnet3d_inplanes_1': 26, 'resnet2d_inplanes_2': 58, 'resnet3d_inplanes_2': 20, 'optimizer': 'RMSprop', 'lr': 4.181710526582624e-05, 'weight_decay': 4.36897662431666e-05, 'batch_size': 5}. 
Trial 79 finished with values: [8.750550406319755, 0.804653423173087] and parameters: {'resnet2d_inplanes_0': 41, 'resnet3d_inplanes_0': 18, 'resnet2d_inplanes_1': 35, 'resnet3d_inplanes_1': 21, 'resnet2d_inplanes_2': 55, 'resnet3d_inplanes_2': 19, 'optimizer': 'Adam', 'lr': 0.0036520845197504934, 'weight_decay': 6.931167334491954e-06, 'batch_size': 2}. 
Trial 80 finished with values: [10.280155420303345, 0.8289828300476074] and parameters: {'resnet2d_inplanes_0': 37, 'resnet3d_inplanes_0': 16, 'resnet2d_inplanes_1': 62, 'resnet3d_inplanes_1': 32, 'resnet2d_inplanes_2': 58, 'resnet3d_inplanes_2': 23, 'optimizer': 'RMSprop', 'lr': 4.181710526582624e-05, 'weight_decay': 2.1927765117798513e-05, 'batch_size': 4}. 
Trial 81 finished with values: [9.068589782714843, 0.8084056138992309] and parameters: {'resnet2d_inplanes_0': 38, 'resnet3d_inplanes_0': 30, 'resnet2d_inplanes_1': 37, 'resnet3d_inplanes_1': 17, 'resnet2d_inplanes_2': 57, 'resnet3d_inplanes_2': 22, 'optimizer': 'SGD', 'lr': 7.128790478344418e-05, 'weight_decay': 0.0006530185079447909, 'batch_size': 3}. 
Trial 82 finished with values: [28.43726921081543, 1.0] and parameters: {'resnet2d_inplanes_0': 40, 'resnet3d_inplanes_0': 31, 'resnet2d_inplanes_1': 57, 'resnet3d_inplanes_1': 31, 'resnet2d_inplanes_2': 48, 'resnet3d_inplanes_2': 21, 'optimizer': 'SGD', 'lr': 0.07364132921563722, 'weight_decay': 0.0004455048522935195, 'batch_size': 4}. 
Trial 83 finished with values: [8.706683540344239, 0.78363196849823] and parameters: {'resnet2d_inplanes_0': 38, 'resnet3d_inplanes_0': 29, 'resnet2d_inplanes_1': 47, 'resnet3d_inplanes_1': 32, 'resnet2d_inplanes_2': 56, 'resnet3d_inplanes_2': 27, 'optimizer': 'Adam', 'lr': 0.0004408847038308015, 'weight_decay': 2.4548136423498254e-06, 'batch_size': 3}. 
Trial 84 finished with values: [10.1761155128479, 0.7734496295452118] and parameters: {'resnet2d_inplanes_0': 49, 'resnet3d_inplanes_0': 20, 'resnet2d_inplanes_1': 32, 'resnet3d_inplanes_1': 25, 'resnet2d_inplanes_2': 51, 'resnet3d_inplanes_2': 25, 'optimizer': 'Adam', 'lr': 0.0003311732910611122, 'weight_decay': 0.004917319215620713, 'batch_size': 5}. 
Trial 85 finished with values: [10.260997676849366, 0.835065507888794] and parameters: {'resnet2d_inplanes_0': 49, 'resnet3d_inplanes_0': 22, 'resnet2d_inplanes_1': 32, 'resnet3d_inplanes_1': 27, 'resnet2d_inplanes_2': 32, 'resnet3d_inplanes_2': 27, 'optimizer': 'Adam', 'lr': 0.0005219483118740813, 'weight_decay': 0.004917319215620713, 'batch_size': 3}. 
Trial 86 finished with values: [10.238093716757637, 0.7871135898998806] and parameters: {'resnet2d_inplanes_0': 36, 'resnet3d_inplanes_0': 28, 'resnet2d_inplanes_1': 55, 'resnet3d_inplanes_1': 18, 'resnet2d_inplanes_2': 61, 'resnet3d_inplanes_2': 28, 'optimizer': 'Adam', 'lr': 0.058308261280741285, 'weight_decay': 0.0001562983360636491, 'batch_size': 2}. 
Trial 87 finished with values: [10.230037784576416, 0.7974869966506958] and parameters: {'resnet2d_inplanes_0': 39, 'resnet3d_inplanes_0': 31, 'resnet2d_inplanes_1': 54, 'resnet3d_inplanes_1': 30, 'resnet2d_inplanes_2': 47, 'resnet3d_inplanes_2': 19, 'optimizer': 'Adam', 'lr': 6.330615562006416e-05, 'weight_decay': 1.8234021503587142e-06, 'batch_size': 3}. 
Trial 88 finished with values: [8.824726676940918, 0.8135401964187622] and parameters: {'resnet2d_inplanes_0': 39, 'resnet3d_inplanes_0': 31, 'resnet2d_inplanes_1': 49, 'resnet3d_inplanes_1': 23, 'resnet2d_inplanes_2': 50, 'resnet3d_inplanes_2': 31, 'optimizer': 'Adam', 'lr': 0.002052413003294124, 'weight_decay': 2.505878748516921e-05, 'batch_size': 3}. 
Trial 89 finished with values: [9.52911925315857, 0.8267378062009811] and parameters: {'resnet2d_inplanes_0': 52, 'resnet3d_inplanes_0': 29, 'resnet2d_inplanes_1': 33, 'resnet3d_inplanes_1': 28, 'resnet2d_inplanes_2': 60, 'resnet3d_inplanes_2': 24, 'optimizer': 'Adam', 'lr': 0.08472728234999545, 'weight_decay': 0.00022871223183994454, 'batch_size': 5}. 
Trial 90 finished with values: [8.70792555809021, 0.8034761846065521] and parameters: {'resnet2d_inplanes_0': 59, 'resnet3d_inplanes_0': 23, 'resnet2d_inplanes_1': 58, 'resnet3d_inplanes_1': 22, 'resnet2d_inplanes_2': 32, 'resnet3d_inplanes_2': 29, 'optimizer': 'RMSprop', 'lr': 3.51131041657101e-05, 'weight_decay': 0.0002328761829246639, 'batch_size': 4}. 
Trial 91 finished with values: [11.384409523010254, 0.8298465132713317] and parameters: {'resnet2d_inplanes_0': 39, 'resnet3d_inplanes_0': 31, 'resnet2d_inplanes_1': 62, 'resnet3d_inplanes_1': 18, 'resnet2d_inplanes_2': 37, 'resnet3d_inplanes_2': 20, 'optimizer': 'Adam', 'lr': 6.330615562006416e-05, 'weight_decay': 2.505878748516921e-05, 'batch_size': 3}. 
Trial 92 finished with values: [8.824374771118164, 0.7906157851219178] and parameters: {'resnet2d_inplanes_0': 57, 'resnet3d_inplanes_0': 20, 'resnet2d_inplanes_1': 32, 'resnet3d_inplanes_1': 19, 'resnet2d_inplanes_2': 48, 'resnet3d_inplanes_2': 16, 'optimizer': 'SGD', 'lr': 0.0003311732910611122, 'weight_decay': 0.004917319215620713, 'batch_size': 3}. 
Trial 93 finished with values: [11.906887871878487, 0.8249589119638715] and parameters: {'resnet2d_inplanes_0': 52, 'resnet3d_inplanes_0': 20, 'resnet2d_inplanes_1': 42, 'resnet3d_inplanes_1': 31, 'resnet2d_inplanes_2': 42, 'resnet3d_inplanes_2': 23, 'optimizer': 'Adam', 'lr': 2.2503568199883335e-05, 'weight_decay': 3.0527260332220623e-06, 'batch_size': 2}. 
Trial 94 finished with values: [10.073456382751464, 0.8062081575393677] and parameters: {'resnet2d_inplanes_0': 54, 'resnet3d_inplanes_0': 25, 'resnet2d_inplanes_1': 33, 'resnet3d_inplanes_1': 32, 'resnet2d_inplanes_2': 60, 'resnet3d_inplanes_2': 27, 'optimizer': 'Adam', 'lr': 3.2776138380251444e-05, 'weight_decay': 2.4548136423498254e-06, 'batch_size': 3}. 
Trial 95 finished with values: [11.690134239196777, 0.8224483013153077] and parameters: {'resnet2d_inplanes_0': 37, 'resnet3d_inplanes_0': 16, 'resnet2d_inplanes_1': 43, 'resnet3d_inplanes_1': 27, 'resnet2d_inplanes_2': 52, 'resnet3d_inplanes_2': 23, 'optimizer': 'Adam', 'lr': 2.4136633487601786e-05, 'weight_decay': 8.77558041579777e-06, 'batch_size': 3}. 
Trial 96 finished with values: [12.68733196258545, 0.8646772623062133] and parameters: {'resnet2d_inplanes_0': 41, 'resnet3d_inplanes_0': 31, 'resnet2d_inplanes_1': 34, 'resnet3d_inplanes_1': 18, 'resnet2d_inplanes_2': 54, 'resnet3d_inplanes_2': 27, 'optimizer': 'RMSprop', 'lr': 0.0036520845197504934, 'weight_decay': 2.505878748516921e-05, 'batch_size': 3}. 
Trial 97 finished with values: [10.150418996810913, 0.8261267989873886] and parameters: {'resnet2d_inplanes_0': 46, 'resnet3d_inplanes_0': 29, 'resnet2d_inplanes_1': 64, 'resnet3d_inplanes_1': 25, 'resnet2d_inplanes_2': 51, 'resnet3d_inplanes_2': 17, 'optimizer': 'Adam', 'lr': 0.0001506854935595076, 'weight_decay': 0.0002976816554392442, 'batch_size': 5}. 
Trial 98 finished with values: [10.446289420127869, 0.823228120803833] and parameters: {'resnet2d_inplanes_0': 32, 'resnet3d_inplanes_0': 16, 'resnet2d_inplanes_1': 36, 'resnet3d_inplanes_1': 25, 'resnet2d_inplanes_2': 51, 'resnet3d_inplanes_2': 17, 'optimizer': 'Adam', 'lr': 0.0008968727475182221, 'weight_decay': 0.00032657025911728263, 'batch_size': 5}. 
Trial 99 finished with values: [10.573605298995972, 0.795905739068985] and parameters: {'resnet2d_inplanes_0': 40, 'resnet3d_inplanes_0': 29, 'resnet2d_inplanes_1': 59, 'resnet3d_inplanes_1': 27, 'resnet2d_inplanes_2': 60, 'resnet3d_inplanes_2': 22, 'optimizer': 'SGD', 'lr': 8.300778566392739e-05, 'weight_decay': 4.36897662431666e-05, 'batch_size': 4}. 
