Trial 68 finished with values: [8.998467445373535, 0.7874001264572144] and parameters: {'resnet2d_inplanes_0': 51, 'resnet3d_inplanes_0': 21, 'resnet2d_inplanes_1': 54, 'resnet3d_inplanes_1': 23, 'resnet2d_inplanes_2': 32, 'resnet3d_inplanes_2': 16, 'optimizer': 'RMSprop', 'lr': 2.046968768849621e-05, 'weight_decay': 0.0014144062801876042, 'batch_size': 5}. 
Trial 69 finished with values: [11.144797484079996, 0.8632589975992838] and parameters: {'resnet2d_inplanes_0': 41, 'resnet3d_inplanes_0': 17, 'resnet2d_inplanes_1': 48, 'resnet3d_inplanes_1': 23, 'resnet2d_inplanes_2': 59, 'resnet3d_inplanes_2': 20, 'optimizer': 'SGD', 'lr': 1.8448970764912487e-05, 'weight_decay': 8.908812661140106e-05, 'batch_size': 2}. 
Trial 70 finished with values: [11.510807037353516, 0.8349669575691223] and parameters: {'resnet2d_inplanes_0': 52, 'resnet3d_inplanes_0': 17, 'resnet2d_inplanes_1': 57, 'resnet3d_inplanes_1': 24, 'resnet2d_inplanes_2': 56, 'resnet3d_inplanes_2': 19, 'optimizer': 'Adam', 'lr': 0.00012386855572445095, 'weight_decay': 1.4794486558506834e-06, 'batch_size': 5}. 
Trial 71 finished with values: [11.299850781758627, 0.8101062575976054] and parameters: {'resnet2d_inplanes_0': 36, 'resnet3d_inplanes_0': 31, 'resnet2d_inplanes_1': 58, 'resnet3d_inplanes_1': 16, 'resnet2d_inplanes_2': 54, 'resnet3d_inplanes_2': 29, 'optimizer': 'SGD', 'lr': 0.00019837404698074855, 'weight_decay': 7.731932507295871e-06, 'batch_size': 5}. 
Trial 72 finished with values: [16.936835606892902, 0.884065846602122] and parameters: {'resnet2d_inplanes_0': 63, 'resnet3d_inplanes_0': 31, 'resnet2d_inplanes_1': 47, 'resnet3d_inplanes_1': 25, 'resnet2d_inplanes_2': 55, 'resnet3d_inplanes_2': 18, 'optimizer': 'SGD', 'lr': 0.001603710321011858, 'weight_decay': 0.00043973187312810856, 'batch_size': 5}. 
Trial 73 finished with values: [12.93786875406901, 0.8381112615267435] and parameters: {'resnet2d_inplanes_0': 62, 'resnet3d_inplanes_0': 19, 'resnet2d_inplanes_1': 53, 'resnet3d_inplanes_1': 19, 'resnet2d_inplanes_2': 48, 'resnet3d_inplanes_2': 21, 'optimizer': 'Adam', 'lr': 1.599635996676485e-05, 'weight_decay': 9.957739692173178e-06, 'batch_size': 2}. 
Trial 74 finished with values: [11.050648927688599, 0.8478809297084808] and parameters: {'resnet2d_inplanes_0': 36, 'resnet3d_inplanes_0': 27, 'resnet2d_inplanes_1': 39, 'resnet3d_inplanes_1': 22, 'resnet2d_inplanes_2': 58, 'resnet3d_inplanes_2': 22, 'optimizer': 'RMSprop', 'lr': 0.0012941956015990993, 'weight_decay': 4.058906616821296e-05, 'batch_size': 3}. 
Trial 75 finished with values: [12.299283742904663, 0.8771295845508575] and parameters: {'resnet2d_inplanes_0': 48, 'resnet3d_inplanes_0': 25, 'resnet2d_inplanes_1': 44, 'resnet3d_inplanes_1': 28, 'resnet2d_inplanes_2': 64, 'resnet3d_inplanes_2': 21, 'optimizer': 'RMSprop', 'lr': 0.0010481965157465058, 'weight_decay': 5.652782859934122e-06, 'batch_size': 3}. 
Trial 76 finished with values: [9.770713567733765, 0.8150686174631119] and parameters: {'resnet2d_inplanes_0': 37, 'resnet3d_inplanes_0': 23, 'resnet2d_inplanes_1': 63, 'resnet3d_inplanes_1': 28, 'resnet2d_inplanes_2': 60, 'resnet3d_inplanes_2': 20, 'optimizer': 'SGD', 'lr': 0.005841210961270341, 'weight_decay': 0.00028487524835301076, 'batch_size': 3}. 
Trial 77 finished with values: [8.60377279917399, 0.7983815670013428] and parameters: {'resnet2d_inplanes_0': 47, 'resnet3d_inplanes_0': 30, 'resnet2d_inplanes_1': 51, 'resnet3d_inplanes_1': 31, 'resnet2d_inplanes_2': 55, 'resnet3d_inplanes_2': 23, 'optimizer': 'SGD', 'lr': 0.0017356610872777847, 'weight_decay': 7.822432432112048e-06, 'batch_size': 5}. 
Trial 78 finished with values: [10.093813061714172, 0.8160294890403748] and parameters: {'resnet2d_inplanes_0': 49, 'resnet3d_inplanes_0': 30, 'resnet2d_inplanes_1': 51, 'resnet3d_inplanes_1': 28, 'resnet2d_inplanes_2': 50, 'resnet3d_inplanes_2': 19, 'optimizer': 'SGD', 'lr': 4.0726664526178316e-05, 'weight_decay': 7.822432432112048e-06, 'batch_size': 3}. 
Trial 79 finished with values: [11.357812881469727, 0.7968228658040365] and parameters: {'resnet2d_inplanes_0': 32, 'resnet3d_inplanes_0': 22, 'resnet2d_inplanes_1': 40, 'resnet3d_inplanes_1': 27, 'resnet2d_inplanes_2': 32, 'resnet3d_inplanes_2': 20, 'optimizer': 'SGD', 'lr': 0.0016066889074362683, 'weight_decay': 0.0010571505511837614, 'batch_size': 4}. 
Trial 80 finished with values: [10.95914340019226, 0.80870021879673] and parameters: {'resnet2d_inplanes_0': 33, 'resnet3d_inplanes_0': 30, 'resnet2d_inplanes_1': 36, 'resnet3d_inplanes_1': 31, 'resnet2d_inplanes_2': 56, 'resnet3d_inplanes_2': 26, 'optimizer': 'SGD', 'lr': 0.002332629050901931, 'weight_decay': 0.00042371592737436444, 'batch_size': 3}. 
Trial 81 finished with values: [22.292431831359863, 0.9414544900258383] and parameters: {'resnet2d_inplanes_0': 41, 'resnet3d_inplanes_0': 17, 'resnet2d_inplanes_1': 41, 'resnet3d_inplanes_1': 16, 'resnet2d_inplanes_2': 56, 'resnet3d_inplanes_2': 20, 'optimizer': 'Adam', 'lr': 0.010423150331969446, 'weight_decay': 0.00010157802238074667, 'batch_size': 2}. 
Trial 82 finished with values: [10.217345396677652, 0.7755224804083506] and parameters: {'resnet2d_inplanes_0': 63, 'resnet3d_inplanes_0': 17, 'resnet2d_inplanes_1': 52, 'resnet3d_inplanes_1': 24, 'resnet2d_inplanes_2': 55, 'resnet3d_inplanes_2': 23, 'optimizer': 'SGD', 'lr': 0.0001619055984025739, 'weight_decay': 3.3549857863103884e-05, 'batch_size': 2}. 
Trial 83 finished with values: [10.244112014770508, 0.7943849762280782] and parameters: {'resnet2d_inplanes_0': 42, 'resnet3d_inplanes_0': 17, 'resnet2d_inplanes_1': 57, 'resnet3d_inplanes_1': 28, 'resnet2d_inplanes_2': 55, 'resnet3d_inplanes_2': 20, 'optimizer': 'SGD', 'lr': 0.005841210961270341, 'weight_decay': 3.3549857863103884e-05, 'batch_size': 5}. 
Trial 84 finished with values: [40.16440010070801, 0.9895320137341818] and parameters: {'resnet2d_inplanes_0': 50, 'resnet3d_inplanes_0': 29, 'resnet2d_inplanes_1': 58, 'resnet3d_inplanes_1': 22, 'resnet2d_inplanes_2': 35, 'resnet3d_inplanes_2': 28, 'optimizer': 'RMSprop', 'lr': 0.04353605870058464, 'weight_decay': 0.001535805604030191, 'batch_size': 2}. 
Trial 85 finished with values: [9.260437965393066, 0.7896743565797806] and parameters: {'resnet2d_inplanes_0': 41, 'resnet3d_inplanes_0': 17, 'resnet2d_inplanes_1': 63, 'resnet3d_inplanes_1': 28, 'resnet2d_inplanes_2': 49, 'resnet3d_inplanes_2': 20, 'optimizer': 'Adam', 'lr': 0.005841210961270341, 'weight_decay': 0.00010157802238074667, 'batch_size': 3}. 
Trial 86 finished with values: [11.893761396408081, 0.8552820086479187] and parameters: {'resnet2d_inplanes_0': 49, 'resnet3d_inplanes_0': 30, 'resnet2d_inplanes_1': 51, 'resnet3d_inplanes_1': 28, 'resnet2d_inplanes_2': 32, 'resnet3d_inplanes_2': 17, 'optimizer': 'SGD', 'lr': 0.0017356610872777847, 'weight_decay': 3.16298776201424e-06, 'batch_size': 3}. 
Trial 87 finished with values: [10.264405965805054, 0.7603569179773331] and parameters: {'resnet2d_inplanes_0': 44, 'resnet3d_inplanes_0': 32, 'resnet2d_inplanes_1': 48, 'resnet3d_inplanes_1': 21, 'resnet2d_inplanes_2': 32, 'resnet3d_inplanes_2': 24, 'optimizer': 'RMSprop', 'lr': 0.0003377653606540578, 'weight_decay': 0.0008217375746634526, 'batch_size': 3}. 
Trial 88 finished with values: [14.288667837778727, 0.8702001670996348] and parameters: {'resnet2d_inplanes_0': 55, 'resnet3d_inplanes_0': 17, 'resnet2d_inplanes_1': 53, 'resnet3d_inplanes_1': 21, 'resnet2d_inplanes_2': 55, 'resnet3d_inplanes_2': 27, 'optimizer': 'SGD', 'lr': 0.00012386855572445095, 'weight_decay': 3.3549857863103884e-05, 'batch_size': 2}. 
Trial 89 finished with values: [9.339588642120361, 0.8109239935874939] and parameters: {'resnet2d_inplanes_0': 42, 'resnet3d_inplanes_0': 23, 'resnet2d_inplanes_1': 54, 'resnet3d_inplanes_1': 22, 'resnet2d_inplanes_2': 48, 'resnet3d_inplanes_2': 20, 'optimizer': 'RMSprop', 'lr': 0.005841210961270341, 'weight_decay': 0.00028487524835301076, 'batch_size': 3}. 
Trial 90 finished with values: [25.0786034266154, 1.0] and parameters: {'resnet2d_inplanes_0': 55, 'resnet3d_inplanes_0': 23, 'resnet2d_inplanes_1': 54, 'resnet3d_inplanes_1': 28, 'resnet2d_inplanes_2': 48, 'resnet3d_inplanes_2': 19, 'optimizer': 'SGD', 'lr': 0.02862066366069195, 'weight_decay': 1.026374527452419e-06, 'batch_size': 2}. 
Trial 91 finished with values: [21.541849772135418, 0.9028172294298807] and parameters: {'resnet2d_inplanes_0': 38, 'resnet3d_inplanes_0': 23, 'resnet2d_inplanes_1': 55, 'resnet3d_inplanes_1': 16, 'resnet2d_inplanes_2': 39, 'resnet3d_inplanes_2': 22, 'optimizer': 'SGD', 'lr': 1.1672110503416224e-05, 'weight_decay': 0.003404490268116546, 'batch_size': 5}. 
Trial 92 finished with values: [11.363688627878824, 0.839781790971756] and parameters: {'resnet2d_inplanes_0': 51, 'resnet3d_inplanes_0': 17, 'resnet2d_inplanes_1': 52, 'resnet3d_inplanes_1': 23, 'resnet2d_inplanes_2': 39, 'resnet3d_inplanes_2': 27, 'optimizer': 'Adam', 'lr': 2.046968768849621e-05, 'weight_decay': 0.00010137899267622694, 'batch_size': 2}. 
Trial 93 finished with values: [7.980850696563721, 0.765094667673111] and parameters: {'resnet2d_inplanes_0': 49, 'resnet3d_inplanes_0': 30, 'resnet2d_inplanes_1': 51, 'resnet3d_inplanes_1': 31, 'resnet2d_inplanes_2': 32, 'resnet3d_inplanes_2': 17, 'optimizer': 'RMSprop', 'lr': 0.0001718359537296694, 'weight_decay': 0.0078111909913826365, 'batch_size': 2}. 
Trial 94 finished with values: [11.116071462631226, 0.8054448664188385] and parameters: {'resnet2d_inplanes_0': 42, 'resnet3d_inplanes_0': 29, 'resnet2d_inplanes_1': 58, 'resnet3d_inplanes_1': 28, 'resnet2d_inplanes_2': 48, 'resnet3d_inplanes_2': 28, 'optimizer': 'SGD', 'lr': 0.005841210961270341, 'weight_decay': 0.00028487524835301076, 'batch_size': 3}. 
Trial 95 finished with values: [17.273512999216717, 0.8569937944412231] and parameters: {'resnet2d_inplanes_0': 55, 'resnet3d_inplanes_0': 32, 'resnet2d_inplanes_1': 32, 'resnet3d_inplanes_1': 17, 'resnet2d_inplanes_2': 35, 'resnet3d_inplanes_2': 32, 'optimizer': 'Adam', 'lr': 0.04353605870058464, 'weight_decay': 0.0034930786190487183, 'batch_size': 2}. 
Trial 96 finished with values: [12.645718892415365, 0.8354223569234213] and parameters: {'resnet2d_inplanes_0': 38, 'resnet3d_inplanes_0': 23, 'resnet2d_inplanes_1': 55, 'resnet3d_inplanes_1': 16, 'resnet2d_inplanes_2': 39, 'resnet3d_inplanes_2': 22, 'optimizer': 'SGD', 'lr': 3.955243415088292e-05, 'weight_decay': 0.003404490268116546, 'batch_size': 5}. 
Trial 97 finished with values: [14.936839898427328, 0.8832081059614817] and parameters: {'resnet2d_inplanes_0': 50, 'resnet3d_inplanes_0': 29, 'resnet2d_inplanes_1': 58, 'resnet3d_inplanes_1': 22, 'resnet2d_inplanes_2': 35, 'resnet3d_inplanes_2': 28, 'optimizer': 'RMSprop', 'lr': 0.04353605870058464, 'weight_decay': 0.001535805604030191, 'batch_size': 2}. 
Trial 98 finished with values: [14.199550946553549, 0.8309863209724426] and parameters: {'resnet2d_inplanes_0': 55, 'resnet3d_inplanes_0': 17, 'resnet2d_inplanes_1': 62, 'resnet3d_inplanes_1': 25, 'resnet2d_inplanes_2': 32, 'resnet3d_inplanes_2': 29, 'optimizer': 'SGD', 'lr': 0.00012386855572445095, 'weight_decay': 3.3549857863103884e-05, 'batch_size': 5}. 
Trial 99 finished with values: [16.756331125895183, 0.8969174226125082] and parameters: {'resnet2d_inplanes_0': 49, 'resnet3d_inplanes_0': 23, 'resnet2d_inplanes_1': 43, 'resnet3d_inplanes_1': 19, 'resnet2d_inplanes_2': 58, 'resnet3d_inplanes_2': 16, 'optimizer': 'RMSprop', 'lr': 0.01050210252992335, 'weight_decay': 0.0017953716324245652, 'batch_size': 2}. 
